source_id,name_en,name_ms,name_default,feature_type,accessibility_type,wheelchair,tactile_paving,shelter,covered,bench,kerb,stroller,geom_type,geom_wkt,raw_properties
node/9536104552,,Stadium Hoki,Stadium Hoki,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.6714715 3.1693302),"{""@id"":""node/9536104552"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""lit"":""no"",""name"":""Stadium Hoki"",""name:ms"":""Stadium Hoki"",""operator"":""Rapid KL"",""public_transport"":""platform"",""ref"":""KL1036"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9536105094,MATRADE,MATRADE,MATRADE,bus_stop,wheelchair_stop,yes,yes,no,,no,,,Point,POINT(101.6673304 3.1754651),"{""@id"":""node/9536105094"",""bench"":""no"",""bin"":""no"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""MATRADE"",""name:en"":""MATRADE"",""name:ms"":""MATRADE"",""operator"":""Rapid KL"",""public_transport"":""platform"",""ref"":""KL1021"",""shelter"":""no"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/9536105096,,Menara MITI,Menara MITI,bus_stop,wheelchair_stop,yes,yes,no,,no,,,Point,POINT(101.668504 3.1754583),"{""@id"":""node/9536105096"",""bench"":""no"",""bin"":""no"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Menara MITI"",""name:ms"":""Menara MITI"",""operator"":""Rapid KL"",""public_transport"":""platform"",""shelter"":""no"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/9538857684,Trinity Pentamont,Trinity Pentamont,Trinity Pentamont,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.6495267 3.1710981),"{""@id"":""node/9538857684"",""bench"":""yes"",""bin"":""no"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Trinity Pentamont"",""name:en"":""Trinity Pentamont"",""name:ms"":""Trinity Pentamont"",""operator"":""Rapid KL"",""public_transport"":""platform"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9538880442,,Plaza Damas,Plaza Damas,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.6561493 3.1633565),"{""@id"":""node/9538880442"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""lit"":""no"",""name"":""Plaza Damas"",""name:ms"":""Plaza Damas"",""network"":""MRT Feeder Bus"",""operator"":""Rapid Bus"",""public_transport"":""platform"",""ref"":""KL1885"",""route_ref"":""T852"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9538880444,,Plaza Crystelville,Plaza Crystelville,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.6513978 3.1630629),"{""@id"":""node/9538880444"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Plaza Crystelville"",""name:ms"":""Plaza Crystelville"",""operator"":""Rapid KL"",""public_transport"":""platform"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9538899157,Casa Kiara,Casa Kiara,Casa Kiara,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.6490924 3.1689503),"{""@id"":""node/9538899157"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Casa Kiara"",""name:en"":""Casa Kiara"",""name:ms"":""Casa Kiara"",""operator"":""Rapid KL"",""public_transport"":""platform"",""ref"":""KL1711"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9538899161,Garden International School,,Garden International School,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.6487197 3.1668844),"{""@id"":""node/9538899161"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Garden International School"",""name:en"":""Garden International School"",""operator"":""Rapid KL"",""public_transport"":""platform"",""ref"":""KL1482"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9538904648,Desa Sri Hartamas (1),Desa Sri Hartamas (1),Desa Sri Hartamas (1),bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.6495791 3.1605473),"{""@id"":""node/9538904648"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Desa Sri Hartamas (1)"",""name:en"":""Desa Sri Hartamas (1)"",""name:ms"":""Desa Sri Hartamas (1)"",""operator"":""Rapid KL"",""public_transport"":""platform"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9540250273,,,Pangsapuri Segi Begonia,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.6239111 3.0252925),"{""@id"":""node/9540250273"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Pangsapuri Segi Begonia"",""operator"":""RapidKL"",""public_transport"":""platform"",""ref"":""SJ463"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9540267725,,SMK Seri Hartamas (Opp),SMK Seri Hartamas (Opp),bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.6475909 3.15708),"{""@id"":""node/9540267725"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""SMK Seri Hartamas (Opp)"",""name:ms"":""SMK Seri Hartamas (Opp)"",""operator"":""Rapid KL"",""public_transport"":""platform"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9548596305,,Ju Xian Miow,Ju Xian Miow,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.7029108 3.2073027),"{""@id"":""node/9548596305"",""bench"":""yes"",""bin"":""no"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Ju Xian Miow"",""name:ms"":""Ju Xian Miow"",""operator"":""Rapid KL"",""public_transport"":""platform"",""ref"":""KL908"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9548596307,,Residensi Inspiria,Residensi Inspiria,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.7037753 3.2087734),"{""@id"":""node/9548596307"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Residensi Inspiria"",""name:ms"":""Residensi Inspiria"",""operator"":""Rapid KL"",""public_transport"":""platform"",""ref"":""KL900"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9548596309,,Residensi Inspiria (Opp),Residensi Inspiria (Opp),bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.7046286 3.2091576),"{""@id"":""node/9548596309"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Residensi Inspiria (Opp)"",""name:ms"":""Residensi Inspiria (Opp)"",""operator"":""Rapid KL"",""public_transport"":""platform"",""ref"":""KL907"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9548620839,,SRA Zaid Harithah,SRA Zaid Harithah,bus_stop,wheelchair_stop,yes,yes,yes,,yes,,,Point,POINT(101.7064506 3.2108581),"{""@id"":""node/9548620839"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""SRA Zaid Harithah"",""name:ms"":""SRA Zaid Harithah"",""operator"":""Rapid KL"",""public_transport"":""platform"",""ref"":""KL906"",""shelter"":""yes"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/9555390372,,,LRT Gombak,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.7242767 3.2309917),"{""@id"":""node/9555390372"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""LRT Gombak"",""name:zh"":""鹅唛轻快铁"",""network"":""LRT Feeder Bus;Smart Selangor Bus"",""operator"":""Rapid Bus"",""public_transport"":""platform"",""ref"":""SL311"",""route_ref"":""MPS1;T200;T201"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9555390382,KL East Mall,KL East Mall,KL East Mall,bus_stop,wheelchair_stop,yes,yes,yes,,no,,,Point,POINT(101.7309117 3.2254148),"{""@id"":""node/9555390382"",""bench"":""no"",""bin"":""no"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""KL East Mall"",""name:en"":""KL East Mall"",""name:ms"":""KL East Mall"",""operator"":""Rapid Bus"",""public_transport"":""platform"",""shelter"":""yes"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/9555748534,,,Bandar Puteri Puchong 5,bus_stop,wheelchair_stop,yes,yes,yes,,yes,,,Point,POINT(101.6167551 3.0133094),"{""@id"":""node/9555748534"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Bandar Puteri Puchong 5"",""operator"":""Rapid Bus;Causeway Link"",""public_transport"":""platform"",""ref"":""SJ469"",""shelter"":""yes"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/9555752503,,Taman Industri Puchong,Taman Industri Puchong,bus_stop,wheelchair_stop,yes,yes,yes,,yes,,,Point,POINT(101.6141033 3.0224375),"{""@id"":""node/9555752503"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Taman Industri Puchong"",""name:ms"":""Taman Industri Puchong"",""operator"":""RapidKL"",""public_transport"":""platform"",""ref"":""SJ667"",""shelter"":""yes"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/9555752505,,LRT Perindustrian Puchong,LRT Perindustrian Puchong,bus_stop,wheelchair_stop,yes,yes,yes,,yes,,,Point,POINT(101.6133786 3.0227648),"{""@id"":""node/9555752505"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""LRT Perindustrian Puchong"",""name:ms"":""LRT Perindustrian Puchong"",""operator"":""RapidKL"",""public_transport"":""platform"",""ref"":""SJ749"",""shelter"":""yes"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/9555752507,,LRT Bandar Puteri,LRT Bandar Puteri,bus_stop,wheelchair_stop,yes,yes,yes,,yes,,,Point,POINT(101.6129554 3.0170204),"{""@id"":""node/9555752507"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""LRT Bandar Puteri"",""name:ms"":""LRT Bandar Puteri"",""operator"":""RapidKL"",""public_transport"":""platform"",""ref"":""SJ683"",""shelter"":""yes"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/9557371943,,Jejantas Spg 3,Jejantas Spg 3,bus_stop,wheelchair_stop,yes,no,no,,no,,,Point,POINT(101.7097517 3.233611),"{""@id"":""node/9557371943"",""bench"":""no"",""bin"":""no"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Jejantas Spg 3"",""name:ms"":""Jejantas Spg 3"",""operator"":""RapidKL, Smart Selangor"",""public_transport"":""platform"",""ref"":""SL214"",""shelter"":""no"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9557478144,,SK Sg Pusu,SK Sg Pusu,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.7144732 3.2373401),"{""@id"":""node/9557478144"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""SK Sg Pusu"",""name:ms"":""SK Sg Pusu"",""operator"":""RapidKL, Smart Selangor"",""public_transport"":""platform"",""ref"":""SL171"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9557478149,,SK Gombak Utara (Opp),SK Gombak Utara (Opp),bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.7140391 3.2387493),"{""@id"":""node/9557478149"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""SK Gombak Utara (Opp)"",""name:ms"":""SK Gombak Utara (Opp)"",""operator"":""RapidKL, Smart Selangor"",""public_transport"":""platform"",""ref"":""SL107"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9557478150,,SK Gombak Utara,SK Gombak Utara,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.7142467 3.2393468),"{""@id"":""node/9557478150"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""SK Gombak Utara"",""name:ms"":""SK Gombak Utara"",""operator"":""RapidKL, Smart Selangor"",""public_transport"":""platform"",""ref"":""SL170"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9562570390,,Masjid Sg Chinchin,Masjid Sg Chinchin,bus_stop,wheelchair_stop,yes,yes,yes,,yes,,,Point,POINT(101.7162921 3.2450867),"{""@id"":""node/9562570390"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Masjid Sg Chinchin"",""name:ms"":""Masjid Sg Chinchin"",""operator"":""RapidKL, Smart Selangor"",""public_transport"":""platform"",""ref"":""SL113"",""shelter"":""yes"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/9562570392,,Rumah Khailani,Rumah Khailani,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.7166853 3.2446833),"{""@id"":""node/9562570392"",""bench"":""yes"",""bin"":""no"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Rumah Khailani"",""name:ms"":""Rumah Khailani"",""operator"":""RapidKL, Smart Selangor"",""public_transport"":""platform"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9562570396,,Kg Sg Chincin (Timur),Kg Sg Chincin (Timur),bus_stop,wheelchair_stop,yes,yes,yes,,yes,,,Point,POINT(101.7202379 3.2437953),"{""@id"":""node/9562570396"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Kg Sg Chincin (Timur)"",""name:ms"":""Kg Sg Chincin (Timur)"",""operator"":""RapidKL, Smart Selangor"",""public_transport"":""platform"",""ref"":""SL166"",""shelter"":""yes"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/9562572001,,SK Integrasi Gombak,SK Integrasi Gombak,bus_stop,wheelchair_stop,yes,yes,yes,,yes,,,Point,POINT(101.7228626 3.2450944),"{""@id"":""node/9562572001"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""SK Integrasi Gombak"",""name:ms"":""SK Integrasi Gombak"",""operator"":""RapidKL, Smart Selangor"",""public_transport"":""platform"",""ref"":""SL146"",""shelter"":""yes"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/9563808867,International Islamic School,,International Islamic School,bus_stop,wheelchair_stop,yes,yes,yes,,yes,,,Point,POINT(101.7281884 3.2469713),"{""@id"":""node/9563808867"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""International Islamic School"",""name:en"":""International Islamic School"",""operator"":""RapidKL, Smart Selangor"",""public_transport"":""platform"",""ref"":""SL148"",""shelter"":""yes"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/9564312858,,Lembah Pinggiran Sg Chincin,Lembah Pinggiran Sg Chincin,bus_stop,wheelchair_stop,yes,yes,yes,,yes,,,Point,POINT(101.7229199 3.2479708),"{""@id"":""node/9564312858"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Lembah Pinggiran Sg Chincin"",""name:ms"":""Lembah Pinggiran Sg Chincin"",""operator"":""RapidKL"",""public_transport"":""platform"",""ref"":""SL144"",""shelter"":""yes"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/9564312870,,Taman Rawiyah Sulaiman Jaya,Taman Rawiyah Sulaiman Jaya,bus_stop,wheelchair_stop,yes,yes,yes,,yes,,,Point,POINT(101.7257519 3.2546592),"{""@id"":""node/9564312870"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Taman Rawiyah Sulaiman Jaya"",""name:ms"":""Taman Rawiyah Sulaiman Jaya"",""operator"":""RapidKL"",""public_transport"":""platform"",""ref"":""SL139"",""shelter"":""yes"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/9564312872,,Taman Permai Jaya (Selatan),Taman Permai Jaya (Selatan),bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.7261441 3.2572907),"{""@id"":""node/9564312872"",""bench"":""yes"",""bin"":""no"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Taman Permai Jaya (Selatan)"",""name:ms"":""Taman Permai Jaya (Selatan)"",""operator"":""RapidKL"",""public_transport"":""platform"",""ref"":""SL137"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9564584220,,Kg Sungai Salak,Kg Sungai Salak,bus_stop,wheelchair_stop,yes,yes,yes,,yes,,,Point,POINT(101.7266857 3.2636584),"{""@id"":""node/9564584220"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Kg Sungai Salak"",""name:ms"":""Kg Sungai Salak"",""operator"":""RapidKL"",""public_transport"":""platform"",""ref"":""SL134"",""shelter"":""yes"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/9564584232,,Kg Batu 11,Kg Batu 11,bus_stop,wheelchair_stop,yes,yes,yes,,yes,,,Point,POINT(101.7292106 3.2803725),"{""@id"":""node/9564584232"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Kg Batu 11"",""name:ms"":""Kg Batu 11"",""operator"":""RapidKL"",""public_transport"":""platform"",""ref"":""SL127"",""shelter"":""yes"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/9564584240,,Skem Business Centre,Skem Business Centre,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.7307809 3.288544),"{""@id"":""node/9564584240"",""bench"":""yes"",""bin"":""no"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Skem Business Centre"",""name:ms"":""Skem Business Centre"",""operator"":""RapidKL"",""public_transport"":""platform"",""ref"":""SL120"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9567509149,,Medan Selera Sri Damansara,Medan Selera Sri Damansara,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.607176 3.1935497),"{""@id"":""node/9567509149"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Medan Selera Sri Damansara"",""name:ms"":""Medan Selera Sri Damansara"",""operator"":""Rapid Bus"",""public_transport"":""platform"",""ref"":""PJ31"",""route_ref"":""801;PJ06;T106"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9568070337,SD Apartment,,SD Apartment,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.6054387 3.189795),"{""@id"":""node/9568070337"",""bench"":""yes"",""bin"":""no"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""SD Apartment"",""name:en"":""SD Apartment"",""network"":""Smart Selangor Bus"",""not:network:wikidata"":""Q4259055"",""operator"":""Rapid Bus"",""public_transport"":""platform"",""ref"":""PJ864"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9568070339,Maybank Sri Damansara (Opp),,Maybank Sri Damansara (Opp),bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.6058026 3.1882025),"{""@id"":""node/9568070339"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Maybank Sri Damansara (Opp)"",""name:en"":""Maybank Sri Damansara (Opp)"",""network"":""Smart Selangor Bus"",""not:network:wikidata"":""Q4259055"",""operator"":""Rapid Bus"",""public_transport"":""platform"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9568070346,,Taman Central Spine SD,Taman Central Spine SD,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.6076965 3.1852608),"{""@id"":""node/9568070346"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Taman Central Spine SD"",""name:ms"":""Taman Central Spine SD"",""network"":""Smart Selangor Bus"",""not:network:wikidata"":""Q4259055"",""operator"":""Rapid Bus"",""public_transport"":""platform"",""ref"":""PJ36"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9570983854,,Flat Blok G9,Flat Blok G9,bus_stop,wheelchair_stop,yes,no,no,,no,,,Point,POINT(101.7326671 3.2086281),"{""@id"":""node/9570983854"",""bench"":""no"",""bin"":""no"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Flat Blok G9"",""name:ms"":""Flat Blok G9"",""operator"":""Rapid KL"",""public_transport"":""platform"",""ref"":""KL172"",""shelter"":""no"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9571021041,,,,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.7337375 3.2078676),"{""@id"":""node/9571021041"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""operator"":""Rapid KL"",""public_transport"":""platform"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9571021043,,,,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.7349234 3.2066955),"{""@id"":""node/9571021043"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""network"":""Rapid KL"",""network:wikidata"":""Q3271384"",""operator"":""Prasarana Malaysia"",""operator:wikidata"":""Q4209298"",""public_transport"":""platform"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9571021045,LRT Sri Rampai,LRT Sri Rampai,LRT Sri Rampai,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.7375262 3.1988359),"{""@id"":""node/9571021045"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""LRT Sri Rampai"",""name:en"":""LRT Sri Rampai"",""name:ms"":""LRT Sri Rampai"",""operator"":""Rapid KL"",""public_transport"":""platform"",""ref"":""KL746"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9572290261,,Flat Seksyen 4 Blok C7 (Barat),Flat Seksyen 4 Blok C7 (Barat),bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.7432344 3.2032645),"{""@id"":""node/9572290261"",""bench"":""yes"",""bin"":""no"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Flat Seksyen 4 Blok C7 (Barat)"",""name:ms"":""Flat Seksyen 4 Blok C7 (Barat)"",""operator"":""Rapid KL"",""public_transport"":""platform"",""ref"":""KL187"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9572319345,,SMK Seksyen 5 Wangsa Maju (Opp),SMK Seksyen 5 Wangsa Maju (Opp),bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.7459398 3.198229),"{""@id"":""node/9572319345"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""SMK Seksyen 5 Wangsa Maju (Opp)"",""name:ms"":""SMK Seksyen 5 Wangsa Maju (Opp)"",""operator"":""Rapid KL"",""public_transport"":""platform"",""ref"":""KL748"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9574717920,,Pasar Ayer Panas (Opp),Pasar Ayer Panas (Opp),bus_stop,wheelchair_stop,yes,no,no,,no,,,Point,POINT(101.7184896 3.1888855),"{""@id"":""node/9574717920"",""bench"":""no"",""bin"":""no"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Pasar Ayer Panas (Opp)"",""name:ms"":""Pasar Ayer Panas (Opp)"",""operator"":""Rapid KL"",""public_transport"":""platform"",""shelter"":""no"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9579644454,Perdana Shopping Centre,,Perdana Shopping Centre,bus_stop,wheelchair_stop,yes,yes,yes,,yes,,,Point,POINT(101.606307 3.167693),"{""@id"":""node/9579644454"",""asset_ref"":""Jabatan Kerajaan Tempatan"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""yes"",""highway"":""bus_stop"",""lit"":""yes"",""name"":""Perdana Shopping Centre"",""name:en"":""Perdana Shopping Centre"",""operator"":""Rapid Bus"",""public_transport"":""platform"",""ref"":""PJ375"",""shelter"":""yes"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/9579656514,MRT Sungai Buloh,MRT Sungai Buloh,MRT Sungai Buloh,bus_stop,wheelchair_stop,yes,yes,yes,,yes,,,Point,POINT(101.5806486 3.2066775),"{""@id"":""node/9579656514"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""timetable"",""highway"":""bus_stop"",""lit"":""yes"",""name"":""MRT Sungai Buloh"",""name:en"":""MRT Sungai Buloh"",""name:ms"":""MRT Sungai Buloh"",""name:zh"":""双溪毛糯地铁站"",""name:zh-Hans"":""双溪毛糯地铁站"",""name:zh-Hant"":""雙溪毛糯地鐵站"",""network"":""MRT Feeder Bus;Smart Selangor Bus"",""network:wikidata"":""Q3271384"",""operator"":""Rapid Bus"",""operator:wikidata"":""Q4209298"",""public_transport"":""platform"",""ref"":""SA995"",""shelter"":""yes"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
